playerName,team,rating,region,playerStatistics,agent,playerCategory
Scarlett,GMX.L,1.02,EMEA,"{'average_combat_score': '226.0', 'kill_deaths': '1.00', 'kill_assists_survived_traded': '60%', 'average_damage_per_round': '143.0', 'kills_per_round': '0.74', 'assists_per_round': '0.10', 'first_kills_per_round': '0.12', 'first_deaths_per_round': '0.19', 'headshot_percentage': '30%', 'clutch_success_percentage': '14%'}",['jett'],vct-game-changer
ira,FF,1.02,EMEA,"{'average_combat_score': '207.0', 'kill_deaths': '0.88', 'kill_assists_survived_traded': '62%', 'average_damage_per_round': '139.2', 'kills_per_round': '0.67', 'assists_per_round': '0.33', 'first_kills_per_round': '0.10', 'first_deaths_per_round': '0.05', 'headshot_percentage': '17%', 'clutch_success_percentage': '33%'}",['brimstone'],vct-game-changer
blxssom,(+1),1.02,EMEA,"{'average_combat_score': '187.0', 'kill_deaths': '1.02', 'kill_assists_survived_traded': '66%', 'average_damage_per_round': '120.9', 'kills_per_round': '0.66', 'assists_per_round': '0.26', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.05', 'headshot_percentage': '11%', 'clutch_success_percentage': '26%'}","['gekko', 'sova', 'skye']",vct-game-changer
Karina,FKS.S,1.02,EMEA,"{'average_combat_score': '206.2', 'kill_deaths': '1.05', 'kill_assists_survived_traded': '68%', 'average_damage_per_round': '138.3', 'kills_per_round': '0.75', 'assists_per_round': '0.16', 'first_kills_per_round': '0.09', 'first_deaths_per_round': '0.07', 'headshot_percentage': '34%', 'clutch_success_percentage': '12%'}","['killjoy', 'viper', 'cypher']",vct-game-changer
PeterBarker,EMUs,1.02,EMEA,"{'average_combat_score': '222.5', 'kill_deaths': '1.01', 'kill_assists_survived_traded': '76%', 'average_damage_per_round': '139.9', 'kills_per_round': '0.78', 'assists_per_round': '0.36', 'first_kills_per_round': '0.14', 'first_deaths_per_round': '0.09', 'headshot_percentage': '24%', 'clutch_success_percentage': '6%'}","['skye', 'kayo', 'breach']",vct-game-changer
safiaa,GnG.W,1.02,EMEA,"{'average_combat_score': '193.7', 'kill_deaths': '1.00', 'kill_assists_survived_traded': '70%', 'average_damage_per_round': '133.8', 'kills_per_round': '0.70', 'assists_per_round': '0.24', 'first_kills_per_round': '0.08', 'first_deaths_per_round': '0.07', 'headshot_percentage': '31%', 'clutch_success_percentage': '15%'}","['cypher', 'omen', 'chamber']",vct-game-changer
Lizz,PXU.GC,1.02,EMEA,"{'average_combat_score': '192.5', 'kill_deaths': '0.81', 'kill_assists_survived_traded': '59%', 'average_damage_per_round': '124.1', 'kills_per_round': '0.67', 'assists_per_round': '0.26', 'first_kills_per_round': '0.00', 'first_deaths_per_round': '0.05', 'headshot_percentage': '26%', 'clutch_success_percentage': '13%'}",['breach'],vct-game-changer
taraaaaaaaaaaaaa,MDK,1.02,EMEA,"{'average_combat_score': '239.4', 'kill_deaths': '1.09', 'kill_assists_survived_traded': '75%', 'average_damage_per_round': '150.7', 'kills_per_round': '0.86', 'assists_per_round': '0.17', 'first_kills_per_round': '0.21', 'first_deaths_per_round': '0.15', 'headshot_percentage': '23%', 'clutch_success_percentage': ''}","['neon', 'raze', 'iso']",vct-game-changer
ylva,33,1.02,EMEA,"{'average_combat_score': '206.0', 'kill_deaths': '0.82', 'kill_assists_survived_traded': '55%', 'average_damage_per_round': '131.1', 'kills_per_round': '0.70', 'assists_per_round': '0.27', 'first_kills_per_round': '0.12', 'first_deaths_per_round': '0.09', 'headshot_percentage': '28%', 'clutch_success_percentage': '20%'}","['phoenix', 'viper']",vct-game-changer
Addi,RZN,1.01,EMEA,"{'average_combat_score': '230.6', 'kill_deaths': '0.99', 'kill_assists_survived_traded': '66%', 'average_damage_per_round': '148.8', 'kills_per_round': '0.81', 'assists_per_round': '0.20', 'first_kills_per_round': '0.16', 'first_deaths_per_round': '0.17', 'headshot_percentage': '24%', 'clutch_success_percentage': '10%'}","['raze', 'neon', 'yoru']",vct-game-changer
Nelo,KC.GC,1.01,EMEA,"{'average_combat_score': '215.0', 'kill_deaths': '1.02', 'kill_assists_survived_traded': '73%', 'average_damage_per_round': '139.4', 'kills_per_round': '0.75', 'assists_per_round': '0.29', 'first_kills_per_round': '0.11', 'first_deaths_per_round': '0.08', 'headshot_percentage': '33%', 'clutch_success_percentage': '15%'}","['killjoy', 'cypher', 'skye']",vct-game-changer
Annie,O1O,1.01,EMEA,"{'average_combat_score': '224.1', 'kill_deaths': '1.06', 'kill_assists_survived_traded': '68%', 'average_damage_per_round': '146.5', 'kills_per_round': '0.80', 'assists_per_round': '0.14', 'first_kills_per_round': '0.22', 'first_deaths_per_round': '0.20', 'headshot_percentage': '33%', 'clutch_success_percentage': '17%'}","['raze', 'neon', 'jett']",vct-game-changer
etn,FMG.GC,1.01,EMEA,"{'average_combat_score': '219.5', 'kill_deaths': '0.97', 'kill_assists_survived_traded': '72%', 'average_damage_per_round': '145.0', 'kills_per_round': '0.74', 'assists_per_round': '0.21', 'first_kills_per_round': '0.09', 'first_deaths_per_round': '0.14', 'headshot_percentage': '20%', 'clutch_success_percentage': ''}","['raze', 'cypher']",vct-game-changer
noze,Meat,1.01,EMEA,"{'average_combat_score': '187.8', 'kill_deaths': '0.95', 'kill_assists_survived_traded': '63%', 'average_damage_per_round': '130.4', 'kills_per_round': '0.71', 'assists_per_round': '0.11', 'first_kills_per_round': '0.09', 'first_deaths_per_round': '0.09', 'headshot_percentage': '30%', 'clutch_success_percentage': '16%'}","['killjoy', 'cypher', 'viper']",vct-game-changer
OlczaOlcia,ANM,1.01,EMEA,"{'average_combat_score': '188.3', 'kill_deaths': '1.05', 'kill_assists_survived_traded': '70%', 'average_damage_per_round': '131.0', 'kills_per_round': '0.68', 'assists_per_round': '0.21', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.13', 'headshot_percentage': '38%', 'clutch_success_percentage': '20%'}","['astra', 'skye']",vct-game-changer
Kreya,NB,1.01,EMEA,"{'average_combat_score': '181.1', 'kill_deaths': '0.96', 'kill_assists_survived_traded': '73%', 'average_damage_per_round': '114.3', 'kills_per_round': '0.65', 'assists_per_round': '0.38', 'first_kills_per_round': '0.07', 'first_deaths_per_round': '0.04', 'headshot_percentage': '22%', 'clutch_success_percentage': '11%'}","['yoru', 'cypher', 'omen']",vct-game-changer
schnellÆ,BBL.Q,1.00,EMEA,"{'average_combat_score': '214.1', 'kill_deaths': '1.03', 'kill_assists_survived_traded': '71%', 'average_damage_per_round': '140.7', 'kills_per_round': '0.75', 'assists_per_round': '0.24', 'first_kills_per_round': '0.13', 'first_deaths_per_round': '0.13', 'headshot_percentage': '31%', 'clutch_success_percentage': '17%'}","['jett', 'raze', 'yoru']",vct-game-changer
Nidxvilco,MDK,1.00,EMEA,"{'average_combat_score': '187.9', 'kill_deaths': '1.02', 'kill_assists_survived_traded': '71%', 'average_damage_per_round': '122.9', 'kills_per_round': '0.68', 'assists_per_round': '0.32', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.09', 'headshot_percentage': '29%', 'clutch_success_percentage': '19%'}","['viper', 'fade', 'deadlock']",vct-game-changer
jademwah,O1O,1.00,EMEA,"{'average_combat_score': '213.7', 'kill_deaths': '1.00', 'kill_assists_survived_traded': '69%', 'average_damage_per_round': '137.5', 'kills_per_round': '0.74', 'assists_per_round': '0.33', 'first_kills_per_round': '0.12', 'first_deaths_per_round': '0.14', 'headshot_percentage': '21%', 'clutch_success_percentage': '18%'}","['sova', 'kayo', 'breach']",vct-game-changer
may,GMX.L,1.00,EMEA,"{'average_combat_score': '202.4', 'kill_deaths': '0.95', 'kill_assists_survived_traded': '71%', 'average_damage_per_round': '127.5', 'kills_per_round': '0.70', 'assists_per_round': '0.19', 'first_kills_per_round': '0.11', 'first_deaths_per_round': '0.11', 'headshot_percentage': '18%', 'clutch_success_percentage': '4%'}","['raze', 'reyna', 'cypher']",vct-game-changer
kyracujoh,ZER.M,1.00,EMEA,"{'average_combat_score': '230.5', 'kill_deaths': '1.02', 'kill_assists_survived_traded': '73%', 'average_damage_per_round': '149.1', 'kills_per_round': '0.79', 'assists_per_round': '0.15', 'first_kills_per_round': '0.17', 'first_deaths_per_round': '0.11', 'headshot_percentage': '23%', 'clutch_success_percentage': '5%'}","['raze', 'jett']",vct-game-changer
juxi,ANM,1.00,EMEA,"{'average_combat_score': '179.3', 'kill_deaths': '1.02', 'kill_assists_survived_traded': '70%', 'average_damage_per_round': '111.4', 'kills_per_round': '0.68', 'assists_per_round': '0.08', 'first_kills_per_round': '0.13', 'first_deaths_per_round': '0.06', 'headshot_percentage': '22%', 'clutch_success_percentage': '13%'}","['jett', 'raze']",vct-game-changer
didii,MDK,0.99,EMEA,"{'average_combat_score': '190.9', 'kill_deaths': '0.95', 'kill_assists_survived_traded': '73%', 'average_damage_per_round': '127.7', 'kills_per_round': '0.66', 'assists_per_round': '0.45', 'first_kills_per_round': '0.09', 'first_deaths_per_round': '0.07', 'headshot_percentage': '23%', 'clutch_success_percentage': '17%'}","['breach', 'kayo', 'skye']",vct-game-changer
Lami,SWAG,0.99,EMEA,"{'average_combat_score': '188.0', 'kill_deaths': '0.95', 'kill_assists_survived_traded': '72%', 'average_damage_per_round': '124.8', 'kills_per_round': '0.65', 'assists_per_round': '0.36', 'first_kills_per_round': '0.03', 'first_deaths_per_round': '0.04', 'headshot_percentage': '24%', 'clutch_success_percentage': '27%'}","['sova', 'fade', 'gekko']",vct-game-changer
Sephia,TU.O,0.99,EMEA,"{'average_combat_score': '219.4', 'kill_deaths': '0.97', 'kill_assists_survived_traded': '68%', 'average_damage_per_round': '141.9', 'kills_per_round': '0.77', 'assists_per_round': '0.29', 'first_kills_per_round': '0.14', 'first_deaths_per_round': '0.09', 'headshot_percentage': '39%', 'clutch_success_percentage': '6%'}","['skye', 'kayo', 'phoenix']",vct-game-changer
Puffy,Shru,0.99,EMEA,"{'average_combat_score': '243.6', 'kill_deaths': '1.08', 'kill_assists_survived_traded': '71%', 'average_damage_per_round': '152.5', 'kills_per_round': '0.87', 'assists_per_round': '0.24', 'first_kills_per_round': '0.25', 'first_deaths_per_round': '0.29', 'headshot_percentage': '13%', 'clutch_success_percentage': ''}","['jett', 'raze']",vct-game-changer
BySmall,HOWL.M,0.99,EMEA,"{'average_combat_score': '191.6', 'kill_deaths': '0.92', 'kill_assists_survived_traded': '71%', 'average_damage_per_round': '129.0', 'kills_per_round': '0.67', 'assists_per_round': '0.25', 'first_kills_per_round': '0.03', 'first_deaths_per_round': '0.04', 'headshot_percentage': '32%', 'clutch_success_percentage': '12%'}","['sova', 'gekko', 'sage']",vct-game-changer
Gem,(+1),0.99,EMEA,"{'average_combat_score': '196.3', 'kill_deaths': '0.88', 'kill_assists_survived_traded': '65%', 'average_damage_per_round': '140.9', 'kills_per_round': '0.66', 'assists_per_round': '0.21', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.11', 'headshot_percentage': '28%', 'clutch_success_percentage': '7%'}","['killjoy', 'cypher', 'viper']",vct-game-changer
F4INT,TOG,0.99,EMEA,"{'average_combat_score': '198.5', 'kill_deaths': '1.00', 'kill_assists_survived_traded': '69%', 'average_damage_per_round': '121.2', 'kills_per_round': '0.73', 'assists_per_round': '0.22', 'first_kills_per_round': '0.07', 'first_deaths_per_round': '0.04', 'headshot_percentage': '23%', 'clutch_success_percentage': '25%'}",['sova'],vct-game-changer
Nami,NSR.I,0.99,EMEA,"{'average_combat_score': '193.6', 'kill_deaths': '0.96', 'kill_assists_survived_traded': '72%', 'average_damage_per_round': '124.0', 'kills_per_round': '0.69', 'assists_per_round': '0.31', 'first_kills_per_round': '0.08', 'first_deaths_per_round': '0.09', 'headshot_percentage': '35%', 'clutch_success_percentage': '12%'}","['omen', 'viper', 'gekko']",vct-game-changer
alkyia,BBL.Q,0.99,EMEA,"{'average_combat_score': '222.1', 'kill_deaths': '1.02', 'kill_assists_survived_traded': '67%', 'average_damage_per_round': '149.4', 'kills_per_round': '0.76', 'assists_per_round': '0.23', 'first_kills_per_round': '0.16', 'first_deaths_per_round': '0.15', 'headshot_percentage': '29%', 'clutch_success_percentage': '9%'}","['sova', 'fade', 'raze']",vct-game-changer
Marti,NSR.I,0.98,EMEA,"{'average_combat_score': '217.6', 'kill_deaths': '0.97', 'kill_assists_survived_traded': '68%', 'average_damage_per_round': '143.6', 'kills_per_round': '0.74', 'assists_per_round': '0.23', 'first_kills_per_round': '0.15', 'first_deaths_per_round': '0.18', 'headshot_percentage': '26%', 'clutch_success_percentage': '10%'}","['kayo', 'phoenix', 'gekko']",vct-game-changer
roxi,KC.GC,0.98,EMEA,"{'average_combat_score': '193.6', 'kill_deaths': '0.94', 'kill_assists_survived_traded': '67%', 'average_damage_per_round': '131.0', 'kills_per_round': '0.66', 'assists_per_round': '0.23', 'first_kills_per_round': '0.11', 'first_deaths_per_round': '0.08', 'headshot_percentage': '30%', 'clutch_success_percentage': '17%'}","['sage', 'raze', 'cypher']",vct-game-changer
MOOP,SOUL,0.98,EMEA,"{'average_combat_score': '212.5', 'kill_deaths': '1.00', 'kill_assists_survived_traded': '69%', 'average_damage_per_round': '148.1', 'kills_per_round': '0.81', 'assists_per_round': '0.28', 'first_kills_per_round': '0.03', 'first_deaths_per_round': '0.11', 'headshot_percentage': '30%', 'clutch_success_percentage': '43%'}","['brimstone', 'sova']",vct-game-changer
Lyda,HERO,0.98,EMEA,"{'average_combat_score': '205.5', 'kill_deaths': '0.96', 'kill_assists_survived_traded': '69%', 'average_damage_per_round': '137.1', 'kills_per_round': '0.73', 'assists_per_round': '0.24', 'first_kills_per_round': '0.12', 'first_deaths_per_round': '0.12', 'headshot_percentage': '29%', 'clutch_success_percentage': '14%'}","['raze', 'jett', 'neon']",vct-game-changer
sarah,GX.GC,0.97,EMEA,"{'average_combat_score': '179.9', 'kill_deaths': '0.95', 'kill_assists_survived_traded': '75%', 'average_damage_per_round': '114.7', 'kills_per_round': '0.64', 'assists_per_round': '0.44', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.07', 'headshot_percentage': '32%', 'clutch_success_percentage': '19%'}","['kayo', 'breach', 'skye']",vct-game-changer
Lokkara,Impr,0.97,EMEA,"{'average_combat_score': '202.9', 'kill_deaths': '0.94', 'kill_assists_survived_traded': '71%', 'average_damage_per_round': '139.1', 'kills_per_round': '0.70', 'assists_per_round': '0.30', 'first_kills_per_round': '0.07', 'first_deaths_per_round': '0.10', 'headshot_percentage': '20%', 'clutch_success_percentage': '24%'}","['viper', 'killjoy', 'cypher']",vct-game-changer
Natalcia,INC.GC,0.97,EMEA,"{'average_combat_score': '203.7', 'kill_deaths': '0.91', 'kill_assists_survived_traded': '69%', 'average_damage_per_round': '142.3', 'kills_per_round': '0.71', 'assists_per_round': '0.21', 'first_kills_per_round': '0.08', 'first_deaths_per_round': '0.08', 'headshot_percentage': '36%', 'clutch_success_percentage': '13%'}","['cypher', 'killjoy', 'viper']",vct-game-changer
arya,21,0.97,EMEA,"{'average_combat_score': '224.0', 'kill_deaths': '0.82', 'kill_assists_survived_traded': '57%', 'average_damage_per_round': '158.9', 'kills_per_round': '0.67', 'assists_per_round': '0.14', 'first_kills_per_round': '0.05', 'first_deaths_per_round': '0.00', 'headshot_percentage': '26%', 'clutch_success_percentage': ''}",['gekko'],vct-game-changer
Mym,TOG,0.97,EMEA,"{'average_combat_score': '203.0', 'kill_deaths': '0.86', 'kill_assists_survived_traded': '68%', 'average_damage_per_round': '139.4', 'kills_per_round': '0.70', 'assists_per_round': '0.27', 'first_kills_per_round': '0.08', 'first_deaths_per_round': '0.07', 'headshot_percentage': '27%', 'clutch_success_percentage': '11%'}","['cypher', 'killjoy', 'viper']",vct-game-changer
Miiizzy,FMG.GC,0.97,EMEA,"{'average_combat_score': '222.3', 'kill_deaths': '0.87', 'kill_assists_survived_traded': '67%', 'average_damage_per_round': '152.9', 'kills_per_round': '0.72', 'assists_per_round': '0.37', 'first_kills_per_round': '0.14', 'first_deaths_per_round': '0.18', 'headshot_percentage': '25%', 'clutch_success_percentage': '6%'}","['kayo', 'deadlock', 'viper']",vct-game-changer
elysian,FKS.S,0.97,EMEA,"{'average_combat_score': '183.8', 'kill_deaths': '0.91', 'kill_assists_survived_traded': '71%', 'average_damage_per_round': '123.2', 'kills_per_round': '0.65', 'assists_per_round': '0.31', 'first_kills_per_round': '0.04', 'first_deaths_per_round': '0.05', 'headshot_percentage': '29%', 'clutch_success_percentage': '13%'}","['raze', 'skye', 'sova']",vct-game-changer
proxima,BBL.Q,0.97,EMEA,"{'average_combat_score': '183.8', 'kill_deaths': '0.98', 'kill_assists_survived_traded': '71%', 'average_damage_per_round': '121.5', 'kills_per_round': '0.66', 'assists_per_round': '0.30', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.07', 'headshot_percentage': '39%', 'clutch_success_percentage': '19%'}","['omen', 'viper', 'skye']",vct-game-changer
ikyoo,FKS.S,0.96,EMEA,"{'average_combat_score': '205.7', 'kill_deaths': '0.97', 'kill_assists_survived_traded': '68%', 'average_damage_per_round': '135.7', 'kills_per_round': '0.73', 'assists_per_round': '0.22', 'first_kills_per_round': '0.15', 'first_deaths_per_round': '0.15', 'headshot_percentage': '26%', 'clutch_success_percentage': '10%'}","['jett', 'raze', 'breach']",vct-game-changer
jasmine,30,0.96,EMEA,"{'average_combat_score': '237.5', 'kill_deaths': '0.96', 'kill_assists_survived_traded': '53%', 'average_damage_per_round': '148.6', 'kills_per_round': '0.90', 'assists_per_round': '0.00', 'first_kills_per_round': '0.10', 'first_deaths_per_round': '0.20', 'headshot_percentage': '29%', 'clutch_success_percentage': ''}",['jett'],vct-game-changer
Felipa,BBL.Q,0.96,EMEA,"{'average_combat_score': '183.5', 'kill_deaths': '0.91', 'kill_assists_survived_traded': '71%', 'average_damage_per_round': '122.5', 'kills_per_round': '0.63', 'assists_per_round': '0.37', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.07', 'headshot_percentage': '33%', 'clutch_success_percentage': '13%'}","['kayo', 'breach', 'skye']",vct-game-changer
gaaAAB,68,0.96,EMEA,"{'average_combat_score': '163.7', 'kill_deaths': '0.84', 'kill_assists_survived_traded': '59%', 'average_damage_per_round': '118.0', 'kills_per_round': '0.54', 'assists_per_round': '0.50', 'first_kills_per_round': '0.04', 'first_deaths_per_round': '0.09', 'headshot_percentage': '32%', 'clutch_success_percentage': ''}","['skye', 'kayo', 'breach']",vct-game-changer
Koyorii,Kaiz,0.96,EMEA,"{'average_combat_score': '180.0', 'kill_deaths': '0.88', 'kill_assists_survived_traded': '66%', 'average_damage_per_round': '119.8', 'kills_per_round': '0.65', 'assists_per_round': '0.32', 'first_kills_per_round': '0.08', 'first_deaths_per_round': '0.05', 'headshot_percentage': '26%', 'clutch_success_percentage': '20%'}",['omen'],vct-game-changer
berryx,42,0.96,EMEA,"{'average_combat_score': '169.5', 'kill_deaths': '0.87', 'kill_assists_survived_traded': '60%', 'average_damage_per_round': '118.7', 'kills_per_round': '0.62', 'assists_per_round': '0.31', 'first_kills_per_round': '0.00', 'first_deaths_per_round': '0.00', 'headshot_percentage': '37%', 'clutch_success_percentage': ''}",['breach'],vct-game-changer
tokameite,NSR.I,0.96,EMEA,"{'average_combat_score': '172.2', 'kill_deaths': '0.91', 'kill_assists_survived_traded': '71%', 'average_damage_per_round': '116.9', 'kills_per_round': '0.62', 'assists_per_round': '0.36', 'first_kills_per_round': '0.04', 'first_deaths_per_round': '0.06', 'headshot_percentage': '29%', 'clutch_success_percentage': '10%'}","['sova', 'skye', 'viper']",vct-game-changer
Desi,FKS.S,0.96,EMEA,"{'average_combat_score': '202.7', 'kill_deaths': '0.92', 'kill_assists_survived_traded': '72%', 'average_damage_per_round': '130.5', 'kills_per_round': '0.71', 'assists_per_round': '0.37', 'first_kills_per_round': '0.09', 'first_deaths_per_round': '0.09', 'headshot_percentage': '28%', 'clutch_success_percentage': '23%'}","['phoenix', 'skye', 'breach']",vct-game-changer
lenka,ZER.M,0.96,EMEA,"{'average_combat_score': '190.7', 'kill_deaths': '0.97', 'kill_assists_survived_traded': '69%', 'average_damage_per_round': '130.5', 'kills_per_round': '0.69', 'assists_per_round': '0.18', 'first_kills_per_round': '0.10', 'first_deaths_per_round': '0.07', 'headshot_percentage': '31%', 'clutch_success_percentage': '14%'}","['killjoy', 'cypher', 'brimstone']",vct-game-changer
mimier,39,0.96,EMEA,"{'average_combat_score': '194.0', 'kill_deaths': '0.78', 'kill_assists_survived_traded': '67%', 'average_damage_per_round': '129.4', 'kills_per_round': '0.64', 'assists_per_round': '0.33', 'first_kills_per_round': '0.05', 'first_deaths_per_round': '0.03', 'headshot_percentage': '28%', 'clutch_success_percentage': '22%'}",['sova'],vct-game-changer
adora,HERO,0.96,EMEA,"{'average_combat_score': '212.0', 'kill_deaths': '0.97', 'kill_assists_survived_traded': '65%', 'average_damage_per_round': '142.7', 'kills_per_round': '0.74', 'assists_per_round': '0.17', 'first_kills_per_round': '0.16', 'first_deaths_per_round': '0.18', 'headshot_percentage': '29%', 'clutch_success_percentage': '9%'}","['reyna', 'raze', 'jett']",vct-game-changer
xenia,HOWL.M,0.96,EMEA,"{'average_combat_score': '199.1', 'kill_deaths': '0.96', 'kill_assists_survived_traded': '66%', 'average_damage_per_round': '134.5', 'kills_per_round': '0.73', 'assists_per_round': '0.24', 'first_kills_per_round': '0.13', 'first_deaths_per_round': '0.13', 'headshot_percentage': '30%', 'clutch_success_percentage': '20%'}","['breach', 'sova', 'viper']",vct-game-changer
Dorie,VT,0.95,EMEA,"{'average_combat_score': '217.8', 'kill_deaths': '0.89', 'kill_assists_survived_traded': '59%', 'average_damage_per_round': '154.8', 'kills_per_round': '0.75', 'assists_per_round': '0.23', 'first_kills_per_round': '0.11', 'first_deaths_per_round': '0.15', 'headshot_percentage': '29%', 'clutch_success_percentage': '8%'}","['cypher', 'killjoy']",vct-game-changer
Hannah,104,0.95,EMEA,"{'average_combat_score': '222.8', 'kill_deaths': '0.87', 'kill_assists_survived_traded': '70%', 'average_damage_per_round': '138.2', 'kills_per_round': '0.71', 'assists_per_round': '0.41', 'first_kills_per_round': '0.09', 'first_deaths_per_round': '0.08', 'headshot_percentage': '22%', 'clutch_success_percentage': '10%'}","['clove', 'harbor']",vct-game-changer
Kuripuuya,KC.GC,0.95,EMEA,"{'average_combat_score': '180.7', 'kill_deaths': '0.88', 'kill_assists_survived_traded': '71%', 'average_damage_per_round': '117.9', 'kills_per_round': '0.61', 'assists_per_round': '0.35', 'first_kills_per_round': '0.09', 'first_deaths_per_round': '0.08', 'headshot_percentage': '27%', 'clutch_success_percentage': '18%'}","['viper', 'omen', 'astra']",vct-game-changer
Nescargot,Team,0.94,EMEA,"{'average_combat_score': '178.9', 'kill_deaths': '0.90', 'kill_assists_survived_traded': '68%', 'average_damage_per_round': '119.2', 'kills_per_round': '0.62', 'assists_per_round': '0.28', 'first_kills_per_round': '0.07', 'first_deaths_per_round': '0.09', 'headshot_percentage': '32%', 'clutch_success_percentage': '9%'}","['cypher', 'killjoy', 'omen']",vct-game-changer
Cazuuu,Curs,0.94,EMEA,"{'average_combat_score': '174.7', 'kill_deaths': '0.77', 'kill_assists_survived_traded': '71%', 'average_damage_per_round': '114.4', 'kills_per_round': '0.56', 'assists_per_round': '0.54', 'first_kills_per_round': '0.05', 'first_deaths_per_round': '0.10', 'headshot_percentage': '22%', 'clutch_success_percentage': ''}",['kayo'],vct-game-changer
Kaha,INC.GC,0.94,EMEA,"{'average_combat_score': '173.5', 'kill_deaths': '0.79', 'kill_assists_survived_traded': '71%', 'average_damage_per_round': '118.6', 'kills_per_round': '0.59', 'assists_per_round': '0.37', 'first_kills_per_round': '0.09', 'first_deaths_per_round': '0.09', 'headshot_percentage': '24%', 'clutch_success_percentage': '12%'}","['astra', 'skye', 'kayo']",vct-game-changer
AleDa,Tama,0.94,EMEA,"{'average_combat_score': '182.7', 'kill_deaths': '0.87', 'kill_assists_survived_traded': '69%', 'average_damage_per_round': '126.4', 'kills_per_round': '0.64', 'assists_per_round': '0.24', 'first_kills_per_round': '0.10', 'first_deaths_per_round': '0.06', 'headshot_percentage': '27%', 'clutch_success_percentage': ''}","['killjoy', 'cypher', 'viper']",vct-game-changer
Viv,XL.GC,0.94,EMEA,"{'average_combat_score': '182.5', 'kill_deaths': '0.96', 'kill_assists_survived_traded': '79%', 'average_damage_per_round': '106.1', 'kills_per_round': '0.69', 'assists_per_round': '0.39', 'first_kills_per_round': '0.09', 'first_deaths_per_round': '0.07', 'headshot_percentage': '19%', 'clutch_success_percentage': ''}","['omen', 'astra']",vct-game-changer
ninzakar,Buda,0.94,EMEA,"{'average_combat_score': '160.8', 'kill_deaths': '0.80', 'kill_assists_survived_traded': '71%', 'average_damage_per_round': '106.6', 'kills_per_round': '0.59', 'assists_per_round': '0.44', 'first_kills_per_round': '0.04', 'first_deaths_per_round': '0.07', 'headshot_percentage': '30%', 'clutch_success_percentage': '11%'}","['skye', 'breach']",vct-game-changer
strahlen,NB,0.94,EMEA,"{'average_combat_score': '173.4', 'kill_deaths': '0.81', 'kill_assists_survived_traded': '73%', 'average_damage_per_round': '108.5', 'kills_per_round': '0.55', 'assists_per_round': '0.50', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.12', 'headshot_percentage': '32%', 'clutch_success_percentage': '55%'}","['skye', 'breach', 'omen']",vct-game-changer
MayaMeow,CEL,0.94,EMEA,"{'average_combat_score': '189.7', 'kill_deaths': '0.84', 'kill_assists_survived_traded': '63%', 'average_damage_per_round': '128.5', 'kills_per_round': '0.67', 'assists_per_round': '0.46', 'first_kills_per_round': '0.16', 'first_deaths_per_round': '0.13', 'headshot_percentage': '26%', 'clutch_success_percentage': ''}","['kayo', 'reyna']",vct-game-changer
Koneko,TOG,0.93,EMEA,"{'average_combat_score': '215.1', 'kill_deaths': '0.97', 'kill_assists_survived_traded': '68%', 'average_damage_per_round': '140.5', 'kills_per_round': '0.75', 'assists_per_round': '0.24', 'first_kills_per_round': '0.18', 'first_deaths_per_round': '0.22', 'headshot_percentage': '22%', 'clutch_success_percentage': '11%'}","['skye', 'breach', 'jett']",vct-game-changer
Renestein,WITC,0.93,EMEA,"{'average_combat_score': '162.0', 'kill_deaths': '0.90', 'kill_assists_survived_traded': '68%', 'average_damage_per_round': '118.1', 'kills_per_round': '0.60', 'assists_per_round': '0.19', 'first_kills_per_round': '0.02', 'first_deaths_per_round': '0.04', 'headshot_percentage': '29%', 'clutch_success_percentage': '10%'}",['omen'],vct-game-changer
bellatr1x,(+3),0.93,EMEA,"{'average_combat_score': '213.1', 'kill_deaths': '0.93', 'kill_assists_survived_traded': '63%', 'average_damage_per_round': '139.9', 'kills_per_round': '0.74', 'assists_per_round': '0.21', 'first_kills_per_round': '0.15', 'first_deaths_per_round': '0.15', 'headshot_percentage': '38%', 'clutch_success_percentage': '15%'}","['harbor', 'kayo', 'viper']",vct-game-changer
Neli,FKS.S,0.93,EMEA,"{'average_combat_score': '183.6', 'kill_deaths': '0.89', 'kill_assists_survived_traded': '73%', 'average_damage_per_round': '121.6', 'kills_per_round': '0.63', 'assists_per_round': '0.31', 'first_kills_per_round': '0.08', 'first_deaths_per_round': '0.08', 'headshot_percentage': '22%', 'clutch_success_percentage': '12%'}","['sova', 'gekko', 'skye']",vct-game-changer
majusia,SK.N,0.93,EMEA,"{'average_combat_score': '204.4', 'kill_deaths': '0.92', 'kill_assists_survived_traded': '63%', 'average_damage_per_round': '137.1', 'kills_per_round': '0.72', 'assists_per_round': '0.16', 'first_kills_per_round': '0.18', 'first_deaths_per_round': '0.21', 'headshot_percentage': '27%', 'clutch_success_percentage': '22%'}","['skye', 'viper', 'raze']",vct-game-changer
