playerName,team,rating,region,playerStatistics,agent,playerCategory
Xotic,43,0.88,Americas,"{'average_combat_score': '200.5', 'kill_deaths': '0.97', 'kill_assists_survived_traded': '63%', 'average_damage_per_round': '118.6', 'kills_per_round': '0.72', 'assists_per_round': '0.07', 'first_kills_per_round': '0.12', 'first_deaths_per_round': '0.23', 'headshot_percentage': '30%', 'clutch_success_percentage': ''}","['raze', 'jett']",vct-challengers
Vital,Six,0.88,Americas,"{'average_combat_score': '141.0', 'kill_deaths': '0.70', 'kill_assists_survived_traded': '68%', 'average_damage_per_round': '100.9', 'kills_per_round': '0.46', 'assists_per_round': '0.39', 'first_kills_per_round': '0.05', 'first_deaths_per_round': '0.10', 'headshot_percentage': '29%', 'clutch_success_percentage': ''}",['gekko'],vct-challengers
Core,IluZ,0.88,Americas,"{'average_combat_score': '195.5', 'kill_deaths': '0.80', 'kill_assists_survived_traded': '68%', 'average_damage_per_round': '131.6', 'kills_per_round': '0.65', 'assists_per_round': '0.38', 'first_kills_per_round': '0.08', 'first_deaths_per_round': '0.14', 'headshot_percentage': '30%', 'clutch_success_percentage': '7%'}",['omen'],vct-challengers
Wave,Erin,0.88,Americas,"{'average_combat_score': '176.5', 'kill_deaths': '0.61', 'kill_assists_survived_traded': '63%', 'average_damage_per_round': '119.2', 'kills_per_round': '0.53', 'assists_per_round': '0.44', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.06', 'headshot_percentage': '28%', 'clutch_success_percentage': '9%'}",['omen'],vct-challengers
mikshak,VLYN,0.88,Americas,"{'average_combat_score': '158.1', 'kill_deaths': '0.81', 'kill_assists_survived_traded': '64%', 'average_damage_per_round': '106.8', 'kills_per_round': '0.55', 'assists_per_round': '0.32', 'first_kills_per_round': '0.07', 'first_deaths_per_round': '0.10', 'headshot_percentage': '30%', 'clutch_success_percentage': '6%'}","['omen', 'viper', 'brimstone']",vct-challengers
AsianVyn,116,0.87,Americas,"{'average_combat_score': '221.0', 'kill_deaths': '0.91', 'kill_assists_survived_traded': '70%', 'average_damage_per_round': '139.9', 'kills_per_round': '0.74', 'assists_per_round': '0.29', 'first_kills_per_round': '0.16', 'first_deaths_per_round': '0.21', 'headshot_percentage': '26%', 'clutch_success_percentage': ''}","['neon', 'brimstone']",vct-challengers
Silky,31,0.87,Americas,"{'average_combat_score': '182.0', 'kill_deaths': '0.69', 'kill_assists_survived_traded': '55%', 'average_damage_per_round': '126.8', 'kills_per_round': '0.58', 'assists_per_round': '0.16', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.06', 'headshot_percentage': '16%', 'clutch_success_percentage': '14%'}",['jett'],vct-challengers
toozy,VZ,0.87,Americas,"{'average_combat_score': '166.5', 'kill_deaths': '0.77', 'kill_assists_survived_traded': '73%', 'average_damage_per_round': '112.0', 'kills_per_round': '0.55', 'assists_per_round': '0.46', 'first_kills_per_round': '0.05', 'first_deaths_per_round': '0.09', 'headshot_percentage': '28%', 'clutch_success_percentage': '26%'}","['brimstone', 'kayo', 'omen']",vct-challengers
xiph,38,0.87,Americas,"{'average_combat_score': '186.5', 'kill_deaths': '0.77', 'kill_assists_survived_traded': '71%', 'average_damage_per_round': '119.3', 'kills_per_round': '0.61', 'assists_per_round': '0.47', 'first_kills_per_round': '0.05', 'first_deaths_per_round': '0.24', 'headshot_percentage': '13%', 'clutch_success_percentage': '25%'}","['jett', 'breach']",vct-challengers
Sushi,SCC.A,0.87,Americas,"{'average_combat_score': '165.8', 'kill_deaths': '0.74', 'kill_assists_survived_traded': '69%', 'average_damage_per_round': '113.3', 'kills_per_round': '0.61', 'assists_per_round': '0.29', 'first_kills_per_round': '0.04', 'first_deaths_per_round': '0.03', 'headshot_percentage': '24%', 'clutch_success_percentage': ''}","['viper', 'omen', 'sage']",vct-challengers
KING,VINNY,0.87,Americas,"{'average_combat_score': '181.3', 'kill_deaths': '0.91', 'kill_assists_survived_traded': '67%', 'average_damage_per_round': '120.9', 'kills_per_round': '0.68', 'assists_per_round': '0.11', 'first_kills_per_round': '0.07', 'first_deaths_per_round': '0.07', 'headshot_percentage': '21%', 'clutch_success_percentage': '17%'}","['killjoy', 'cypher']",vct-challengers
Kyro,Actu,0.87,Americas,"{'average_combat_score': '162.8', 'kill_deaths': '0.84', 'kill_assists_survived_traded': '68%', 'average_damage_per_round': '115.3', 'kills_per_round': '0.58', 'assists_per_round': '0.22', 'first_kills_per_round': '0.05', 'first_deaths_per_round': '0.06', 'headshot_percentage': '21%', 'clutch_success_percentage': '14%'}","['viper', 'killjoy', 'brimstone']",vct-challengers
Stunny,Yonk,0.87,Americas,"{'average_combat_score': '189.0', 'kill_deaths': '0.69', 'kill_assists_survived_traded': '59%', 'average_damage_per_round': '131.5', 'kills_per_round': '0.64', 'assists_per_round': '0.41', 'first_kills_per_round': '0.05', 'first_deaths_per_round': '0.03', 'headshot_percentage': '30%', 'clutch_success_percentage': ''}","['viper', 'omen']",vct-challengers
Jar,Erin,0.87,Americas,"{'average_combat_score': '139.0', 'kill_deaths': '0.61', 'kill_assists_survived_traded': '55%', 'average_damage_per_round': '96.3', 'kills_per_round': '0.45', 'assists_per_round': '0.32', 'first_kills_per_round': '0.08', 'first_deaths_per_round': '0.03', 'headshot_percentage': '32%', 'clutch_success_percentage': ''}","['sova', 'skye']",vct-challengers
RAMZES999,WTP,0.86,Americas,"{'average_combat_score': '146.0', 'kill_deaths': '0.75', 'kill_assists_survived_traded': '62%', 'average_damage_per_round': '105.0', 'kills_per_round': '0.54', 'assists_per_round': '0.21', 'first_kills_per_round': '0.13', 'first_deaths_per_round': '0.13', 'headshot_percentage': '39%', 'clutch_success_percentage': '13%'}",['killjoy'],vct-challengers
parker,LR,0.86,Americas,"{'average_combat_score': '164.1', 'kill_deaths': '0.78', 'kill_assists_survived_traded': '70%', 'average_damage_per_round': '105.8', 'kills_per_round': '0.59', 'assists_per_round': '0.33', 'first_kills_per_round': '0.04', 'first_deaths_per_round': '0.09', 'headshot_percentage': '34%', 'clutch_success_percentage': '11%'}","['breach', 'kayo', 'fade']",vct-challengers
LINDEN,(+1),0.86,Americas,"{'average_combat_score': '182.4', 'kill_deaths': '0.83', 'kill_assists_survived_traded': '73%', 'average_damage_per_round': '117.0', 'kills_per_round': '0.66', 'assists_per_round': '0.28', 'first_kills_per_round': '0.09', 'first_deaths_per_round': '0.08', 'headshot_percentage': '33%', 'clutch_success_percentage': ''}","['breach', 'kayo', 'jett']",vct-challengers
dre,44,0.85,Americas,"{'average_combat_score': '169.5', 'kill_deaths': '0.84', 'kill_assists_survived_traded': '61%', 'average_damage_per_round': '103.3', 'kills_per_round': '0.59', 'assists_per_round': '0.20', 'first_kills_per_round': '0.07', 'first_deaths_per_round': '0.09', 'headshot_percentage': '28%', 'clutch_success_percentage': '50%'}","['astra', 'viper']",vct-challengers
Polkan,IluZ,0.85,Americas,"{'average_combat_score': '166.3', 'kill_deaths': '0.77', 'kill_assists_survived_traded': '69%', 'average_damage_per_round': '107.3', 'kills_per_round': '0.56', 'assists_per_round': '0.42', 'first_kills_per_round': '0.07', 'first_deaths_per_round': '0.10', 'headshot_percentage': '36%', 'clutch_success_percentage': '8%'}","['skye', 'kayo', 'breach']",vct-challengers
appa,86th,0.85,Americas,"{'average_combat_score': '172.8', 'kill_deaths': '0.78', 'kill_assists_survived_traded': '71%', 'average_damage_per_round': '118.7', 'kills_per_round': '0.59', 'assists_per_round': '0.28', 'first_kills_per_round': '0.10', 'first_deaths_per_round': '0.08', 'headshot_percentage': '36%', 'clutch_success_percentage': '38%'}","['viper', 'kayo']",vct-challengers
Rudy,UCF.G,0.85,Americas,"{'average_combat_score': '182.2', 'kill_deaths': '0.87', 'kill_assists_survived_traded': '74%', 'average_damage_per_round': '118.5', 'kills_per_round': '0.68', 'assists_per_round': '0.31', 'first_kills_per_round': '0.05', 'first_deaths_per_round': '0.07', 'headshot_percentage': '23%', 'clutch_success_percentage': ''}","['omen', 'killjoy']",vct-challengers
A1D,MU,0.85,Americas,"{'average_combat_score': '169.3', 'kill_deaths': '0.80', 'kill_assists_survived_traded': '62%', 'average_damage_per_round': '119.1', 'kills_per_round': '0.60', 'assists_per_round': '0.22', 'first_kills_per_round': '0.10', 'first_deaths_per_round': '0.11', 'headshot_percentage': '30%', 'clutch_success_percentage': '17%'}","['killjoy', 'brimstone', 'cypher']",vct-challengers
novacaine,Six,0.85,Americas,"{'average_combat_score': '228.0', 'kill_deaths': '0.88', 'kill_assists_survived_traded': '65%', 'average_damage_per_round': '140.5', 'kills_per_round': '0.73', 'assists_per_round': '0.26', 'first_kills_per_round': '0.18', 'first_deaths_per_round': '0.16', 'headshot_percentage': '22%', 'clutch_success_percentage': '100%'}",['jett'],vct-challengers
hairzoid,UT,0.85,Americas,"{'average_combat_score': '177.0', 'kill_deaths': '0.91', 'kill_assists_survived_traded': '66%', 'average_damage_per_round': '119.6', 'kills_per_round': '0.66', 'assists_per_round': '0.18', 'first_kills_per_round': '0.02', 'first_deaths_per_round': '0.07', 'headshot_percentage': '19%', 'clutch_success_percentage': '43%'}","['sova', 'skye']",vct-challengers
riku,NSIC,0.85,Americas,"{'average_combat_score': '194.2', 'kill_deaths': '0.84', 'kill_assists_survived_traded': '65%', 'average_damage_per_round': '129.3', 'kills_per_round': '0.66', 'assists_per_round': '0.27', 'first_kills_per_round': '0.09', 'first_deaths_per_round': '0.12', 'headshot_percentage': '16%', 'clutch_success_percentage': '10%'}","['killjoy', 'brimstone', 'astra']",vct-challengers
Chillin,SCC,0.85,Americas,"{'average_combat_score': '208.0', 'kill_deaths': '0.77', 'kill_assists_survived_traded': '66%', 'average_damage_per_round': '134.7', 'kills_per_round': '0.67', 'assists_per_round': '0.24', 'first_kills_per_round': '0.10', 'first_deaths_per_round': '0.13', 'headshot_percentage': '33%', 'clutch_success_percentage': '11%'}","['omen', 'brimstone', 'viper']",vct-challengers
Exalt,AMB,0.85,Americas,"{'average_combat_score': '156.5', 'kill_deaths': '0.83', 'kill_assists_survived_traded': '69%', 'average_damage_per_round': '102.8', 'kills_per_round': '0.58', 'assists_per_round': '0.37', 'first_kills_per_round': '0.03', 'first_deaths_per_round': '0.08', 'headshot_percentage': '24%', 'clutch_success_percentage': '12%'}","['omen', 'sage', 'kayo']",vct-challengers
Tayz,YDZ.I,0.85,Americas,"{'average_combat_score': '186.8', 'kill_deaths': '0.79', 'kill_assists_survived_traded': '58%', 'average_damage_per_round': '128.2', 'kills_per_round': '0.63', 'assists_per_round': '0.07', 'first_kills_per_round': '0.11', 'first_deaths_per_round': '0.04', 'headshot_percentage': '29%', 'clutch_success_percentage': ''}",['killjoy'],vct-challengers
France,Equi,0.85,Americas,"{'average_combat_score': '195.5', 'kill_deaths': '0.69', 'kill_assists_survived_traded': '63%', 'average_damage_per_round': '125.9', 'kills_per_round': '0.63', 'assists_per_round': '0.16', 'first_kills_per_round': '0.19', 'first_deaths_per_round': '0.06', 'headshot_percentage': '27%', 'clutch_success_percentage': '8%'}","['killjoy', 'chamber']",vct-challengers
Memories,103,0.84,Americas,"{'average_combat_score': '209.8', 'kill_deaths': '0.80', 'kill_assists_survived_traded': '68%', 'average_damage_per_round': '140.3', 'kills_per_round': '0.70', 'assists_per_round': '0.20', 'first_kills_per_round': '0.22', 'first_deaths_per_round': '0.20', 'headshot_percentage': '29%', 'clutch_success_percentage': '17%'}","['raze', 'jett', 'reyna']",vct-challengers
CrmyDuck,38,0.84,Americas,"{'average_combat_score': '144.0', 'kill_deaths': '0.66', 'kill_assists_survived_traded': '55%', 'average_damage_per_round': '101.5', 'kills_per_round': '0.50', 'assists_per_round': '0.32', 'first_kills_per_round': '0.05', 'first_deaths_per_round': '0.08', 'headshot_percentage': '29%', 'clutch_success_percentage': '20%'}","['viper', 'omen']",vct-challengers
Barring,37,0.84,Americas,"{'average_combat_score': '203.5', 'kill_deaths': '0.81', 'kill_assists_survived_traded': '57%', 'average_damage_per_round': '145.3', 'kills_per_round': '0.70', 'assists_per_round': '0.11', 'first_kills_per_round': '0.05', 'first_deaths_per_round': '0.08', 'headshot_percentage': '31%', 'clutch_success_percentage': '14%'}","['cypher', 'killjoy']",vct-challengers
tech,MAD.SC,0.84,Americas,"{'average_combat_score': '181.0', 'kill_deaths': '0.78', 'kill_assists_survived_traded': '58%', 'average_damage_per_round': '125.8', 'kills_per_round': '0.68', 'assists_per_round': '0.08', 'first_kills_per_round': '0.05', 'first_deaths_per_round': '0.15', 'headshot_percentage': '39%', 'clutch_success_percentage': '11%'}","['reyna', 'jett', 'raze']",vct-challengers
indra,Six,0.84,Americas,"{'average_combat_score': '198.0', 'kill_deaths': '0.82', 'kill_assists_survived_traded': '63%', 'average_damage_per_round': '129.3', 'kills_per_round': '0.66', 'assists_per_round': '0.17', 'first_kills_per_round': '0.17', 'first_deaths_per_round': '0.22', 'headshot_percentage': '27%', 'clutch_success_percentage': '50%'}",['fade'],vct-challengers
Devine,YDZ.I,0.84,Americas,"{'average_combat_score': '169.5', 'kill_deaths': '0.58', 'kill_assists_survived_traded': '57%', 'average_damage_per_round': '112.1', 'kills_per_round': '0.51', 'assists_per_round': '0.26', 'first_kills_per_round': '0.11', 'first_deaths_per_round': '0.14', 'headshot_percentage': '27%', 'clutch_success_percentage': '29%'}","['viper', 'breach']",vct-challengers
Fable,Dead,0.84,Americas,"{'average_combat_score': '172.0', 'kill_deaths': '0.78', 'kill_assists_survived_traded': '66%', 'average_damage_per_round': '108.9', 'kills_per_round': '0.60', 'assists_per_round': '0.37', 'first_kills_per_round': '0.08', 'first_deaths_per_round': '0.10', 'headshot_percentage': '22%', 'clutch_success_percentage': '5%'}","['viper', 'omen']",vct-challengers
dazzLe,TTR,0.83,Americas,"{'average_combat_score': '194.0', 'kill_deaths': '0.75', 'kill_assists_survived_traded': '69%', 'average_damage_per_round': '135.5', 'kills_per_round': '0.62', 'assists_per_round': '0.29', 'first_kills_per_round': '0.14', 'first_deaths_per_round': '0.20', 'headshot_percentage': '21%', 'clutch_success_percentage': ''}","['sova', 'killjoy']",vct-challengers
imai,FV,0.83,Americas,"{'average_combat_score': '212.0', 'kill_deaths': '0.87', 'kill_assists_survived_traded': '53%', 'average_damage_per_round': '145.8', 'kills_per_round': '0.68', 'assists_per_round': '0.18', 'first_kills_per_round': '0.16', 'first_deaths_per_round': '0.26', 'headshot_percentage': '24%', 'clutch_success_percentage': ''}","['jett', 'raze']",vct-challengers
Precision,DB,0.83,Americas,"{'average_combat_score': '159.0', 'kill_deaths': '0.76', 'kill_assists_survived_traded': '65%', 'average_damage_per_round': '107.8', 'kills_per_round': '0.55', 'assists_per_round': '0.30', 'first_kills_per_round': '0.05', 'first_deaths_per_round': '0.10', 'headshot_percentage': '27%', 'clutch_success_percentage': '9%'}","['kayo', 'skye', 'breach']",vct-challengers
Nurfed,Dave,0.83,Americas,"{'average_combat_score': '188.3', 'kill_deaths': '0.83', 'kill_assists_survived_traded': '67%', 'average_damage_per_round': '121.6', 'kills_per_round': '0.66', 'assists_per_round': '0.21', 'first_kills_per_round': '0.09', 'first_deaths_per_round': '0.11', 'headshot_percentage': '25%', 'clutch_success_percentage': ''}","['viper', 'brimstone', 'omen']",vct-challengers
Muffin,Man,0.83,Americas,"{'average_combat_score': '200.5', 'kill_deaths': '0.72', 'kill_assists_survived_traded': '62%', 'average_damage_per_round': '123.7', 'kills_per_round': '0.62', 'assists_per_round': '0.24', 'first_kills_per_round': '0.11', 'first_deaths_per_round': '0.08', 'headshot_percentage': '19%', 'clutch_success_percentage': '10%'}","['brimstone', 'killjoy']",vct-challengers
mina,WTP,0.83,Americas,"{'average_combat_score': '192.3', 'kill_deaths': '0.75', 'kill_assists_survived_traded': '65%', 'average_damage_per_round': '129.1', 'kills_per_round': '0.61', 'assists_per_round': '0.21', 'first_kills_per_round': '0.12', 'first_deaths_per_round': '0.16', 'headshot_percentage': '22%', 'clutch_success_percentage': '9%'}","['raze', 'jett', 'gekko']",vct-challengers
karim,30,0.83,Americas,"{'average_combat_score': '188.5', 'kill_deaths': '0.68', 'kill_assists_survived_traded': '57%', 'average_damage_per_round': '112.3', 'kills_per_round': '0.63', 'assists_per_round': '0.17', 'first_kills_per_round': '0.07', 'first_deaths_per_round': '0.13', 'headshot_percentage': '29%', 'clutch_success_percentage': ''}","['viper', 'sova']",vct-challengers
snackbox,39,0.83,Americas,"{'average_combat_score': '175.0', 'kill_deaths': '0.77', 'kill_assists_survived_traded': '69%', 'average_damage_per_round': '112.8', 'kills_per_round': '0.59', 'assists_per_round': '0.15', 'first_kills_per_round': '0.05', 'first_deaths_per_round': '0.03', 'headshot_percentage': '28%', 'clutch_success_percentage': '18%'}","['breach', 'sova']",vct-challengers
Hibui,30,0.83,Americas,"{'average_combat_score': '171.0', 'kill_deaths': '0.67', 'kill_assists_survived_traded': '50%', 'average_damage_per_round': '119.9', 'kills_per_round': '0.60', 'assists_per_round': '0.13', 'first_kills_per_round': '0.07', 'first_deaths_per_round': '0.03', 'headshot_percentage': '38%', 'clutch_success_percentage': ''}","['astra', 'harbor']",vct-challengers
cfuzzy,103,0.82,Americas,"{'average_combat_score': '184.6', 'kill_deaths': '0.75', 'kill_assists_survived_traded': '66%', 'average_damage_per_round': '121.6', 'kills_per_round': '0.60', 'assists_per_round': '0.23', 'first_kills_per_round': '0.09', 'first_deaths_per_round': '0.08', 'headshot_percentage': '20%', 'clutch_success_percentage': ''}","['cypher', 'killjoy', 'viper']",vct-challengers
alexis,SR,0.82,Americas,"{'average_combat_score': '153.4', 'kill_deaths': '0.73', 'kill_assists_survived_traded': '71%', 'average_damage_per_round': '93.8', 'kills_per_round': '0.53', 'assists_per_round': '0.54', 'first_kills_per_round': '0.05', 'first_deaths_per_round': '0.08', 'headshot_percentage': '25%', 'clutch_success_percentage': '13%'}","['fade', 'skye', 'kayo']",vct-challengers
ZukØ,Boom,0.82,Americas,"{'average_combat_score': '160.8', 'kill_deaths': '0.71', 'kill_assists_survived_traded': '74%', 'average_damage_per_round': '114.3', 'kills_per_round': '0.55', 'assists_per_round': '0.30', 'first_kills_per_round': '0.07', 'first_deaths_per_round': '0.09', 'headshot_percentage': '20%', 'clutch_success_percentage': '6%'}",['sova'],vct-challengers
squirmor,UCF.B,0.82,Americas,"{'average_combat_score': '156.0', 'kill_deaths': '0.77', 'kill_assists_survived_traded': '70%', 'average_damage_per_round': '102.2', 'kills_per_round': '0.55', 'assists_per_round': '0.45', 'first_kills_per_round': '0.04', 'first_deaths_per_round': '0.13', 'headshot_percentage': '26%', 'clutch_success_percentage': '14%'}","['fade', 'kayo', 'skye']",vct-challengers
Critical,WU,0.82,Americas,"{'average_combat_score': '166.8', 'kill_deaths': '0.73', 'kill_assists_survived_traded': '66%', 'average_damage_per_round': '116.0', 'kills_per_round': '0.53', 'assists_per_round': '0.34', 'first_kills_per_round': '0.04', 'first_deaths_per_round': '0.11', 'headshot_percentage': '21%', 'clutch_success_percentage': '21%'}","['skye', 'killjoy', 'sova']",vct-challengers
Curry,38,0.81,Americas,"{'average_combat_score': '166.0', 'kill_deaths': '0.70', 'kill_assists_survived_traded': '68%', 'average_damage_per_round': '120.7', 'kills_per_round': '0.55', 'assists_per_round': '0.21', 'first_kills_per_round': '0.03', 'first_deaths_per_round': '0.03', 'headshot_percentage': '27%', 'clutch_success_percentage': '20%'}",['sova'],vct-challengers
speed,38,0.81,Americas,"{'average_combat_score': '174.0', 'kill_deaths': '0.70', 'kill_assists_survived_traded': '58%', 'average_damage_per_round': '114.2', 'kills_per_round': '0.61', 'assists_per_round': '0.21', 'first_kills_per_round': '0.13', 'first_deaths_per_round': '0.03', 'headshot_percentage': '32%', 'clutch_success_percentage': '13%'}","['sova', 'astra']",vct-challengers
bagels,KFC,0.81,Americas,"{'average_combat_score': '180.5', 'kill_deaths': '0.67', 'kill_assists_survived_traded': '67%', 'average_damage_per_round': '122.0', 'kills_per_round': '0.60', 'assists_per_round': '0.20', 'first_kills_per_round': '0.10', 'first_deaths_per_round': '0.07', 'headshot_percentage': '24%', 'clutch_success_percentage': ''}","['omen', 'sova']",vct-challengers
steezy,Pros,0.81,Americas,"{'average_combat_score': '166.3', 'kill_deaths': '0.71', 'kill_assists_survived_traded': '59%', 'average_damage_per_round': '112.5', 'kills_per_round': '0.59', 'assists_per_round': '0.28', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.12', 'headshot_percentage': '22%', 'clutch_success_percentage': '5%'}","['fade', 'jett', 'gekko']",vct-challengers
karmax1,AWAK,0.81,Americas,"{'average_combat_score': '185.8', 'kill_deaths': '0.75', 'kill_assists_survived_traded': '68%', 'average_damage_per_round': '112.1', 'kills_per_round': '0.64', 'assists_per_round': '0.28', 'first_kills_per_round': '0.09', 'first_deaths_per_round': '0.04', 'headshot_percentage': '40%', 'clutch_success_percentage': '6%'}","['viper', 'omen']",vct-challengers
Austeeno,Bamb,0.81,Americas,"{'average_combat_score': '134.5', 'kill_deaths': '0.63', 'kill_assists_survived_traded': '57%', 'average_damage_per_round': '82.8', 'kills_per_round': '0.46', 'assists_per_round': '0.32', 'first_kills_per_round': '0.00', 'first_deaths_per_round': '0.00', 'headshot_percentage': '15%', 'clutch_success_percentage': '13%'}",['breach'],vct-challengers
atlas,BLIN,0.81,Americas,"{'average_combat_score': '170.8', 'kill_deaths': '0.73', 'kill_assists_survived_traded': '59%', 'average_damage_per_round': '114.2', 'kills_per_round': '0.58', 'assists_per_round': '0.16', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.08', 'headshot_percentage': '19%', 'clutch_success_percentage': '13%'}","['kayo', 'viper', 'fade']",vct-challengers
Dimes,TMU.B,0.80,Americas,"{'average_combat_score': '189.0', 'kill_deaths': '0.81', 'kill_assists_survived_traded': '67%', 'average_damage_per_round': '135.0', 'kills_per_round': '0.69', 'assists_per_round': '0.17', 'first_kills_per_round': '0.17', 'first_deaths_per_round': '0.11', 'headshot_percentage': '33%', 'clutch_success_percentage': ''}",['jett'],vct-challengers
chqse,Cumb,0.80,Americas,"{'average_combat_score': '159.7', 'kill_deaths': '0.84', 'kill_assists_survived_traded': '72%', 'average_damage_per_round': '111.9', 'kills_per_round': '0.57', 'assists_per_round': '0.24', 'first_kills_per_round': '0.07', 'first_deaths_per_round': '0.06', 'headshot_percentage': '22%', 'clutch_success_percentage': '11%'}","['cypher', 'killjoy']",vct-challengers
Henry,Team,0.80,Americas,"{'average_combat_score': '172.6', 'kill_deaths': '0.79', 'kill_assists_survived_traded': '70%', 'average_damage_per_round': '117.0', 'kills_per_round': '0.63', 'assists_per_round': '0.22', 'first_kills_per_round': '0.09', 'first_deaths_per_round': '0.05', 'headshot_percentage': '25%', 'clutch_success_percentage': '8%'}","['fade', 'sova', 'omen']",vct-challengers
Rykinn,Six,0.80,Americas,"{'average_combat_score': '174.9', 'kill_deaths': '0.76', 'kill_assists_survived_traded': '60%', 'average_damage_per_round': '120.1', 'kills_per_round': '0.61', 'assists_per_round': '0.13', 'first_kills_per_round': '0.09', 'first_deaths_per_round': '0.07', 'headshot_percentage': '20%', 'clutch_success_percentage': '8%'}","['cypher', 'killjoy']",vct-challengers
Altered,DXG,0.80,Americas,"{'average_combat_score': '170.3', 'kill_deaths': '0.74', 'kill_assists_survived_traded': '56%', 'average_damage_per_round': '118.1', 'kills_per_round': '0.59', 'assists_per_round': '0.06', 'first_kills_per_round': '0.11', 'first_deaths_per_round': '0.15', 'headshot_percentage': '26%', 'clutch_success_percentage': '13%'}","['cypher', 'killjoy']",vct-challengers
Dinxx,WVU,0.80,Americas,"{'average_combat_score': '193.5', 'kill_deaths': '0.77', 'kill_assists_survived_traded': '49%', 'average_damage_per_round': '130.2', 'kills_per_round': '0.66', 'assists_per_round': '0.06', 'first_kills_per_round': '0.08', 'first_deaths_per_round': '0.20', 'headshot_percentage': '30%', 'clutch_success_percentage': ''}","['jett', 'raze']",vct-challengers
Nino,RA,0.80,Americas,"{'average_combat_score': '172.0', 'kill_deaths': '0.70', 'kill_assists_survived_traded': '63%', 'average_damage_per_round': '110.7', 'kills_per_round': '0.56', 'assists_per_round': '0.10', 'first_kills_per_round': '0.05', 'first_deaths_per_round': '0.02', 'headshot_percentage': '33%', 'clutch_success_percentage': '22%'}","['skye', 'sova']",vct-challengers
Moechilla,STORM,0.80,Americas,"{'average_combat_score': '181.0', 'kill_deaths': '0.77', 'kill_assists_survived_traded': '63%', 'average_damage_per_round': '123.6', 'kills_per_round': '0.63', 'assists_per_round': '0.17', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.07', 'headshot_percentage': '17%', 'clutch_success_percentage': ''}","['killjoy', 'astra']",vct-challengers
Cosmoh,33,0.80,Americas,"{'average_combat_score': '153.0', 'kill_deaths': '0.62', 'kill_assists_survived_traded': '61%', 'average_damage_per_round': '99.8', 'kills_per_round': '0.55', 'assists_per_round': '0.21', 'first_kills_per_round': '0.12', 'first_deaths_per_round': '0.06', 'headshot_percentage': '29%', 'clutch_success_percentage': ''}","['omen', 'fade']",vct-challengers
ec1s,MU,0.80,Americas,"{'average_combat_score': '176.2', 'kill_deaths': '0.72', 'kill_assists_survived_traded': '64%', 'average_damage_per_round': '117.1', 'kills_per_round': '0.56', 'assists_per_round': '0.35', 'first_kills_per_round': '0.08', 'first_deaths_per_round': '0.08', 'headshot_percentage': '27%', 'clutch_success_percentage': '13%'}","['sova', 'viper', 'breach']",vct-challengers
scape,DXG,0.80,Americas,"{'average_combat_score': '198.5', 'kill_deaths': '0.68', 'kill_assists_survived_traded': '76%', 'average_damage_per_round': '133.5', 'kills_per_round': '0.62', 'assists_per_round': '0.43', 'first_kills_per_round': '0.11', 'first_deaths_per_round': '0.08', 'headshot_percentage': '19%', 'clutch_success_percentage': '50%'}","['omen', 'viper']",vct-challengers
exile,ASTA,0.80,Americas,"{'average_combat_score': '179.7', 'kill_deaths': '0.80', 'kill_assists_survived_traded': '59%', 'average_damage_per_round': '119.9', 'kills_per_round': '0.65', 'assists_per_round': '0.11', 'first_kills_per_round': '0.11', 'first_deaths_per_round': '0.14', 'headshot_percentage': '22%', 'clutch_success_percentage': '16%'}","['raze', 'jett', 'reyna']",vct-challengers
drain,LAG,0.80,Americas,"{'average_combat_score': '164.5', 'kill_deaths': '0.73', 'kill_assists_survived_traded': '72%', 'average_damage_per_round': '111.3', 'kills_per_round': '0.59', 'assists_per_round': '0.26', 'first_kills_per_round': '0.09', 'first_deaths_per_round': '0.09', 'headshot_percentage': '31%', 'clutch_success_percentage': '20%'}","['astra', 'gekko']",vct-challengers
Neclode,35,0.79,Americas,"{'average_combat_score': '158.5', 'kill_deaths': '0.62', 'kill_assists_survived_traded': '49%', 'average_damage_per_round': '113.3', 'kills_per_round': '0.51', 'assists_per_round': '0.20', 'first_kills_per_round': '0.06', 'first_deaths_per_round': '0.29', 'headshot_percentage': '23%', 'clutch_success_percentage': '29%'}","['jett', 'raze']",vct-challengers
Rex,30,0.79,Americas,"{'average_combat_score': '191.5', 'kill_deaths': '0.68', 'kill_assists_survived_traded': '53%', 'average_damage_per_round': '129.8', 'kills_per_round': '0.63', 'assists_per_round': '0.17', 'first_kills_per_round': '0.07', 'first_deaths_per_round': '0.03', 'headshot_percentage': '22%', 'clutch_success_percentage': ''}","['viper', 'killjoy']",vct-challengers
RYKER,Pros,0.79,Americas,"{'average_combat_score': '205.7', 'kill_deaths': '0.70', 'kill_assists_survived_traded': '61%', 'average_damage_per_round': '139.6', 'kills_per_round': '0.62', 'assists_per_round': '0.16', 'first_kills_per_round': '0.12', 'first_deaths_per_round': '0.14', 'headshot_percentage': '20%', 'clutch_success_percentage': ''}","['raze', 'phoenix']",vct-challengers
